ID,FULL_NAME,AGE,GENDER,COUNTRY,CREDIT_LIMIT,CUSTOMER_LIFETIME_VALUE
CUST_osGbccxaBh,Ava Taylor,50,FEMALE,UNITED STATES,1828,18204
CUST_MNEwXIBtEJ,Martina López,44,FEMALE,SPAIN,1371,26232
CUST_D6x28Q0ipL,Lily Anderson,44,FEMALE,CANADA,1656,28122
CUST_a7FIfo7YmY,Diego López,44,MALE,ARGENTINA,7412,41887
CUST_mwl5dxzcMO,Aurora Colombo,34,FEMALE,ITALY,1045,17859
CUST_UCm_kd5@EW,Martina Romano,47,FEMALE,ITALY,1917,15724
CUST_76ehMCALpV,Tess van Dijk,46,FEMALE,NETHERLANDS,2212,10076
CUST_sqYIe30zKJ,Valeria Moreno,47,FEMALE,SPAIN,8776,293612
CUST_4x0F@uw-7F,Sofía Hernández,46,FEMALE,SPAIN,2872,12884
CUST_x-pA6-K3bH,Tiago Martins,41,MALE,PORTUGAL,1837,19116
CUST_urvjgQEOqt,Ben Fischer,31,MALE,GERMANY,813,7264
CUST_PHw_XtDTqD,Fernanda López,41,FEMALE,MEXICO,1106,7836
CUST_6cDcsofBH7,Beatriz Lima,39,FEMALE,BRAZIL,770,22598
CUST_J5QqGio6jI,Ginevra Rossi,52,FEMALE,ITALY,2893,47506
CUST_PVU6@oTROF,Benjamín Rojas,35,MALE,CHILE,3342,54951
CUST_7@bY214VD-,Isabella Brown,47,FEMALE,UNITED STATES,3010,62888
CUST_X4TVVWi3P@,Michael Taylor,62,MALE,UNITED STATES,4605,130775
CUST_zQBOyLa6Ig,Jorge González,52,MALE,MEXICO,3699,76516
CUST_@ZnqEy00dD,Lukas Wagner,50,MALE,GERMANY,2487,72080
CUST_S9i4EPFxqz,Chloé Durand,48,FEMALE,FRANCE,984,6120
CUST_2SfBKLtcp8,Lina Fischer,49,FEMALE,GERMANY,2646,15941
CUST_iYklL2BkMh,Felix Wagner,40,MALE,GERMANY,544,20796
CUST_Nvg1poa1_s,Tommaso Esposito,57,MALE,ITALY,547,23198
CUST_EIsZoA5xkB,Daniel Pérez,44,MALE,PERU,1136,33326
CUST_Q_w0msSUXC,Guadalupe Pérez,38,FEMALE,MEXICO,1691,19204
CUST_ss16DIIIlp,Andrea Martínez,47,FEMALE,MEXICO,4472,128621
CUST_vIizQwo2Dp,Guadalupe Torres,49,FEMALE,MEXICO,2049,45564
CUST_GHrUA@-pcA,Laura González,51,FEMALE,COLOMBIA,3861,88778
CUST__00VvPj@_p,Matilde Pereira,46,FEMALE,PORTUGAL,642,28015
CUST_wI9kEWG7uZ,Francesco Rossi,49,MALE,ITALY,5730,111582
CUST_tE@yr44bd8,Mia Jones,40,FEMALE,UNITED KINGDOM,1290,23191
CUST_S7SZ-YdUi2,Giulia Greco,42,FEMALE,ITALY,764,28699
CUST_su6I6GQgmy,Alejandro García,57,MALE,MEXICO,3803,124394
CUST_j1fSHkXOmW,Jonas Wagner,55,MALE,GERMANY,1653,46031
CUST_-vGir8hvEd,William Tremblay,47,MALE,CANADA,4112,199278
CUST_KAhR1VFRR0,Andrew Miller,43,MALE,UNITED STATES,1352,11499
CUST_dcEvZGqDq@,Leon Müller,52,MALE,GERMANY,946,9441
CUST_Op_oTgprfW,Max Meyer,35,MALE,GERMANY,1205,29562
CUST_RAZtE5sNm8,Pablo Ruiz,48,MALE,SPAIN,1307,6597
CUST_TH9eeUPo-8,Sofía Pérez,54,FEMALE,MEXICO,1541,61445
CUST_sWsfzGkjE_,Joseph Moore,48,MALE,UNITED STATES,10431,429748
CUST_wxtMe8J9K7,Lucas Silva,49,MALE,BRAZIL,3064,64529
CUST_Y2hISsn-4G,Carlos Ramírez,48,MALE,MEXICO,3383,165496
CUST_sXhqGOigde,Fernanda Ferreira,51,FEMALE,BRAZIL,3576,163213
CUST_N0_sT-I@2B,Tiago Oliveira,44,MALE,PORTUGAL,224,1910
CUST_1xX8XpSP3B,Joaquín Muñoz,64,MALE,CHILE,2407,93130
CUST_NcUNb10Ppn,Tess Smit,38,FEMALE,NETHERLANDS,1397,61656
CUST_GNlG3z@9X_,Isabella García,45,FEMALE,COLOMBIA,2773,96307
CUST_18XgYUkgWy,Jules Dubois,61,MALE,FRANCE,2076,18725
CUST_bZEW3QjSfo,Valentina González,50,FEMALE,COLOMBIA,6207,275426
CUST_Au4Gtn_7eR,David Miller,44,MALE,UNITED STATES,2889,30435
CUST_Or14RossmO,Julia Rodrigues,43,FEMALE,BRAZIL,2132,42398
CUST_hzGuVSc_e5,Anna Weber,46,FEMALE,GERMANY,1505,6746
CUST_70n_SNtZnS,Gabriel Rodrigues,57,MALE,BRAZIL,942,37966
CUST_x5X-ryEqmf,Gabriel Richard,60,NON-BINARY,FRANCE,1739,69180
CUST_j0ONWd-Nnn,Mia Schmidt,50,FEMALE,GERMANY,845,40155
CUST_A2EkaeCFKY,Poppy Thomas,47,FEMALE,UNITED KINGDOM,4657,226020
CUST_QxQc_SzW-B,Alejandro Pérez,40,MALE,MEXICO,4076,186869
CUST_NFpVb_QITi,Charlotte Anderson,43,FEMALE,CANADA,1138,13853
CUST_@@yGu73YGS,Matheus Santos,44,MALE,BRAZIL,822,5508
CUST_BCr8jv0o13,Francisco Martins,45,MALE,PORTUGAL,691,12077
CUST_wzq3OLhNB@,Michael Smith,41,MALE,UNITED STATES,3253,88649
CUST_GPfZowgZa6,Martina Martínez,38,FEMALE,ARGENTINA,2149,93210
CUST_jPYs1Bxx9I,Max Schäfer,46,MALE,GERMANY,2269,103855
CUST_8UJk-GJ8Q@,Gabriela Silva,42,FEMALE,PORTUGAL,5451,31884
CUST_gS6_6ZWUQ7,Beatriz Rodrigues,48,FEMALE,BRAZIL,1167,43681
CUST_MKvnj5AQV5,Adam Moreau,33,MALE,FRANCE,2818,71746
CUST_wW3kGEcy07,Matthew Johnson,53,MALE,UNITED STATES,3297,104596
CUST_Zacv1gSn_8,Juan Martínez,47,MALE,MEXICO,396,15114
CUST_-LU-sshYh@,Camila González,55,FEMALE,COLOMBIA,3122,5372
CUST_Nc2tCcLzzD,Mariana Alves,48,NON-BINARY,BRAZIL,2305,9693
CUST_T@uCoKpMu@,Julia Díaz,48,FEMALE,SPAIN,553,4458
CUST_XlDqJ-h_mR,Jade Petit,51,NON-BINARY,FRANCE,2807,69253
CUST_GUQWXyM1rM,Mason MacDonald,54,MALE,CANADA,3046,40617
CUST_6HwYkXKdLz,Arthur Moreau,33,MALE,FRANCE,6546,155065
CUST_y@WKCTt1lx,Anna Müller,61,FEMALE,GERMANY,3015,15539
CUST_Ocs-GXT2EJ,Mariana Oliveira,50,FEMALE,BRAZIL,2326,80993
CUST_yzl-4f3kYs,Charlotte Johnson,52,FEMALE,UNITED STATES,2951,80349
CUST_GoWQbXSNq_,Daniela López,38,FEMALE,MEXICO,125,2698
CUST_iRdyQgRNde,Guadalupe Ramírez,66,FEMALE,MEXICO,5678,245614
CUST__hIhOt1Nkf,Andrés Martínez,52,MALE,COLOMBIA,5646,159691
CUST_@UxxyowVZP,Lucas Díaz,54,MALE,SPAIN,1829,79919
CUST_xawWV0u2qU,Julia Costa,47,FEMALE,BRAZIL,359,16844
CUST_FYU_Zm1_3u,Miguel Pérez,54,MALE,MEXICO,3309,81373
CUST_mCEK8Gj7gk,Jacob Martin,52,MALE,CANADA,4717,23839
CUST_fofMtcO9dJ,Valentina Pérez,58,FEMALE,COLOMBIA,1016,580
CUST_KxuBaqoWC2,Ava Thomas,63,FEMALE,UNITED STATES,4404,9465
CUST_RGYy1s-95S,Sofía Pérez,44,FEMALE,MEXICO,4123,126655
CUST_CQP3yGTC46,Giorgia Bianchi,48,FEMALE,ITALY,969,47644
CUST_xN6VrIeJzv,Benjamín García,55,MALE,ARGENTINA,350,13589
CUST_p4sB1tfFAt,Florencia González,45,FEMALE,ARGENTINA,4847,200198
CUST_2XC-dfcvh5,Leonie Schäfer,60,FEMALE,GERMANY,1427,31307
CUST_XXPhj1@T04,Lotte Visser,56,FEMALE,NETHERLANDS,3653,105299
CUST_p9AW7aT6A2,Emma Martin,35,FEMALE,CANADA,4383,121076
CUST_8ap02_@1y2,John Miller,30,MALE,UNITED STATES,2703,14357
CUST_uPlOH4bU-S,Tiago Sousa,44,MALE,PORTUGAL,1173,2789
CUST__0OxHr_Lt7,Noah Weber,38,MALE,GERMANY,502,3652
CUST_hAm_gvHaYs,Alessandro Bianchi,44,MALE,ITALY,6333,202180
CUST_COY7GEo9AV,Ava Moore,43,FEMALE,UNITED STATES,940,6157
CUST_bluZxeQyYh,Noah Moreau,49,MALE,FRANCE,1682,79089
CUST_glZrBaA5hW,Harry Thomas,62,MALE,UNITED KINGDOM,592,14196
CUST_bqVIrXUnTG,Leon Hoffmann,44,MALE,GERMANY,5241,158602
CUST_Vogq7A@P56,Laura Schneider,41,FEMALE,GERMANY,1963,50421
CUST_5DnSVNyHc9,Charlotte Taylor,59,FEMALE,UNITED STATES,583,25174
CUST_csezV@cIK9,Daniela López,59,FEMALE,MEXICO,1720,23411
CUST_9S6TuhfYvm,Amelia Davis,45,FEMALE,UNITED STATES,919,39617
CUST_03gZSnowrI,David Moore,42,MALE,UNITED STATES,4436,123661
CUST_3sJrY8Sn5K,Matías Contreras,56,MALE,CHILE,614,9581
CUST_mfOGtq3g-r,Daniel Anderson,54,MALE,UNITED STATES,1136,31274
CUST_v0RMP1RvKS,Bruno Pereira,43,MALE,BRAZIL,3188,104567
CUST_07A4Nz3Bnl,Harper Smith,52,FEMALE,UNITED STATES,1125,25604
CUST_K4M18636_e,Adam Martin,46,MALE,FRANCE,1841,58787
CUST_ScEetZXdUB,Camila Pérez,57,FEMALE,MEXICO,1605,28530
CUST_MFTHDUeLU7,Mateo Romero,51,MALE,ARGENTINA,343,4542
CUST_ITk8g00fW7,Gabriel Moreau,40,MALE,FRANCE,641,2396
CUST_I_POkH92UT,Adam Robert,37,MALE,FRANCE,9801,454646
CUST_Mdoi4qL6@J,Fernando Sánchez,33,MALE,PERU,1424,6498
CUST_dqdy9XGlcq,Daniela Pérez,46,FEMALE,MEXICO,1671,1653
CUST_zrOj4WHQtK,Ángel Hernández,38,MALE,MEXICO,763,13089
CUST_cP53MYrRO_,Guadalupe Ramírez,58,FEMALE,MEXICO,2239,19496
CUST_A0C67cTbgX,Grace Jones,34,FEMALE,UNITED KINGDOM,2347,34155
CUST_Ieao1I-MfL,Louis Bernard,54,MALE,FRANCE,1887,55236
CUST_5gbbc9REsu,Marie Wagner,48,FEMALE,GERMANY,2311,50842
CUST_ut420jKY6K,Mía López,42,FEMALE,ARGENTINA,7657,145845
CUST_NhIRJxrudE,Paulina González,30,FEMALE,MEXICO,12088,102550
CUST_fg_N5J_WeS,Jorge Flores,34,MALE,MEXICO,814,10589
CUST_i4CNXb4CHH,Camila Hernández,32,FEMALE,MEXICO,1312,54504
CUST_VBS01gyn@Q,Daniela López,55,FEMALE,MEXICO,1925,13038
CUST_LlcM7MBvvk,Rafael Ferreira,51,MALE,BRAZIL,295,12471
CUST_p47VIAnPNi,Lukas Meyer,40,MALE,GERMANY,1555,1374
CUST_RwFaIR7rAv,Emma Schneider,45,FEMALE,GERMANY,1524,7735
CUST_SoIPBZ4v_j,Miguel Torres,57,MALE,PERU,975,26006
CUST_v9hZbaS3G4,David Brown,50,MALE,UNITED STATES,3915,52103
CUST_LKoKsdF0BK,Diego Rodríguez,51,MALE,ARGENTINA,5067,53184
CUST_mbf9Q29PUh,Emilia González,40,FEMALE,CHILE,684,9980
CUST_JXm9FvoL06,Tomás Díaz,43,MALE,CHILE,4496,139590
CUST_gauxrimDKA,Finn Wagner,39,MALE,GERMANY,846,41889
CUST_jsG-Nc_rke,Amelia Williams,47,FEMALE,UNITED KINGDOM,1255,59959
CUST_IdEejPdeX_,Juan Torres,35,MALE,MEXICO,1119,13926
CUST_v7yXkiDrcP,Harry Thomas,47,MALE,UNITED KINGDOM,8612,398877
CUST_1KoeSMTyiP,Bruno Oliveira,52,MALE,BRAZIL,3329,125074
CUST_sreA6wS2mP,Carlos Ramírez,41,MALE,MEXICO,9180,243545
CUST_TRU7Id4FC@,Anthony Smith,40,MALE,UNITED STATES,3101,33233
CUST_f1cxifrD2Y,Nicolás Muñoz,42,MALE,CHILE,1214,19863
CUST_NCmax1yX6m,Nicolás Hernández,49,MALE,COLOMBIA,1352,29117
CUST_NzPFJ0pwCF,Noah Roy,47,MALE,CANADA,410,11104
CUST_Kuuskct_VD,Alejandro Sánchez,56,MALE,MEXICO,6243,239962
CUST_MV5UNT9ifi,Amelia MacDonald,48,FEMALE,CANADA,2150,16338
CUST_yrtnMTDgt_,Emma Moreau,48,FEMALE,FRANCE,1198,14805
CUST_95HGKwnWTy,Lucas Richard,47,MALE,FRANCE,2712,124747
CUST_kRF75KvuCR,Andrew Smith,62,MALE,UNITED STATES,6934,335595
CUST_pw259aQ3Vg,Arthur Robert,55,NON-BINARY,FRANCE,1877,92477
CUST_zAqwkvXGue,Andrea García,44,FEMALE,MEXICO,2488,86475
CUST_7yVr9o1JYm,Julia Ruiz,39,FEMALE,SPAIN,1038,39948
CUST_b0Ka5teyzR,Diego Lima,45,MALE,BRAZIL,1899,73810
CUST_uMlEXfMd19,Florencia López,38,FEMALE,ARGENTINA,1017,46880
CUST_xoPlcAVZp9,Jorge Pérez,42,MALE,MEXICO,1710,23133
CUST_gIwpDaebaj,Leon Fischer,45,NON-BINARY,GERMANY,2881,4642
CUST_8En@6Sfkyo,Chloé Bernard,29,FEMALE,FRANCE,4850,18421
CUST_rcz4TKuZii,Felix Wagner,47,MALE,GERMANY,1259,62923
CUST_EBcE7hb1wj,Lucas Dubois,43,MALE,FRANCE,9610,101930
CUST_0O@sH_OHCj,Rose Thomas,42,FEMALE,FRANCE,3586,29151
CUST_prbXqS-Pr7,Giorgia Bianchi,48,FEMALE,ITALY,520,22689
CUST_6wRn4KUObu,Noor van Dijk,48,FEMALE,NETHERLANDS,512,17239
CUST_rpPu9MIsR6,Inès Bernard,30,FEMALE,FRANCE,739,21278
CUST_NE2EsC1PLf,Ariana García,39,FEMALE,PERU,1798,60347
CUST_bSyZh8tp0Q,Carolina Fernandes,38,FEMALE,PORTUGAL,11936,267578
CUST_QgJLwO8oK0,Isidora Díaz,41,FEMALE,CHILE,1448,38629
CUST_Iazb6K3-mO,Léa Laurent,49,FEMALE,FRANCE,651,23863
CUST_aHo952yBKI,Leon Becker,44,MALE,GERMANY,13318,623414
CUST_00evYnUh7p,Guadalupe Martínez,52,FEMALE,MEXICO,8970,183020
CUST_dh2hTk9Pjl,Henry Davies,30,MALE,UNITED KINGDOM,1059,52220
CUST_AdqU25LJtY,Gabriel Pereira,54,MALE,BRAZIL,5432,3357
CUST_uSbL8Utuzz,Oliver Roy,38,MALE,CANADA,4561,91120
CUST_@MbKqpgUY8,Santiago López,56,MALE,ARGENTINA,961,15189
CUST_nSAL5wnIcg,Isabella Wilson,58,FEMALE,UNITED STATES,1449,31749
CUST_NAr4kwO4dM,Miguel Pérez,43,MALE,MEXICO,3248,43152
CUST_HjuEHYoYcF,Luis González,44,MALE,MEXICO,16330,406211
CUST_GFDHExnZBn,John Moore,32,MALE,UNITED STATES,3576,86483
CUST_W0A3lsPOrO,Felipe Souza,62,MALE,BRAZIL,3542,7132
CUST_ZVPIYj9P@V,Harper Miller,32,FEMALE,UNITED STATES,1189,47058
CUST_nmcNvgegzh,Leandro Martínez,45,NON-BINARY,ARGENTINA,1372,35509
CUST_q4RpVVCja0,Sofía Hernández,33,FEMALE,MEXICO,4025,178207
CUST_mYjakNa1Gh,Ava Williams,48,FEMALE,UNITED KINGDOM,4441,38951
CUST_m8WPtT7ouh,Diego Pérez,68,MALE,MEXICO,1143,17757
CUST_-hT2XI6iFD,Tommaso Greco,34,MALE,ITALY,611,16935
CUST_BYVJPTRbJW,Carlos Sánchez,33,MALE,MEXICO,1990,6020
CUST_jT_sqoEdiK,Camila Martínez,44,FEMALE,ARGENTINA,5721,228746
CUST_PrAI4CLnh7,Louise Petit,49,FEMALE,FRANCE,1095,11556
CUST_s2Rw69MYVD,Tomás Costa,35,MALE,PORTUGAL,2970,1569
CUST_xH9Oldr3cY,Carla Sánchez,41,FEMALE,SPAIN,6325,147487
CUST_2bS2I4vtOk,Camila Silva,49,FEMALE,CHILE,1113,51046
CUST_OEkeBe2@he,Alejandro Hernández,41,MALE,MEXICO,1315,32357
CUST_o7Pmu9o@bt,Diego Silva,41,MALE,CHILE,690,31813
CUST_Picly0t9Fu,Clara Torres,52,FEMALE,PERU,1855,56931
CUST_OXH-OiPeFn,Alice Moreau,48,FEMALE,FRANCE,3257,13891
CUST_dFN3esEx_1,Lukas Müller,48,MALE,GERMANY,2013,12134
CUST_DQrJMqThKL,Sofía Martínez,45,FEMALE,MEXICO,866,38551
CUST_hXGAjBMAiA,Logan MacDonald,48,MALE,CANADA,800,33876
CUST_PQpSwS_pd7,James Taylor,44,MALE,UNITED STATES,2490,63075
CUST_oXvaIsO-ub,David González,53,MALE,COLOMBIA,5640,17967
CUST_Vo4mq8ZnA-,Paula López,60,FEMALE,SPAIN,568,19912
CUST_hxxO_xO4m3,Hugo Robert,40,MALE,FRANCE,2153,57724
CUST_@7COIKe4Cd,Hannah Fischer,44,FEMALE,GERMANY,743,23688
CUST_bEJ-RKzpBu,Hannah Wagner,54,FEMALE,GERMANY,1317,7803
CUST_WXRZafeApg,Amanda Rodrigues,50,FEMALE,BRAZIL,2652,1926
CUST_DYSlRytoN@,Maria Oliveira,43,FEMALE,BRAZIL,694,24962
CUST_nXf@pcd4zq,Sophie Hoffmann,39,FEMALE,GERMANY,3164,123387
CUST_ZzG6pXTY0K,Isabella Smith,42,FEMALE,UNITED STATES,1882,15191
CUST_cgTSYR4H4f,William Wilson,34,MALE,CANADA,2412,55425
CUST_Dfceci@_Ia,Oliver Brown,40,MALE,CANADA,2732,89679
CUST_wWLyrvaDL4,Leon Weber,54,MALE,GERMANY,902,16636
CUST_ed-VCTSV07,Grace Taylor,37,FEMALE,UNITED KINGDOM,836,16517
CUST_vUNel-wju6,Leonie Schneider,45,FEMALE,GERMANY,2799,127741
CUST_r8NE7uKq0x,Marie Becker,45,FEMALE,GERMANY,1747,68889
CUST_7YXU@iJ1Ok,Alejandro Hernández,40,MALE,MEXICO,580,28369
CUST_tRVqrLCt4I,Tomás García,45,MALE,ARGENTINA,418,10715
CUST_dBk803Wudh,Leon Schmidt,51,MALE,GERMANY,1589,38371
CUST_aEkNspjb@x,Arthur Thomas,68,MALE,FRANCE,517,21110
CUST_sMnprK7KJo,Riccardo Ricci,45,MALE,ITALY,725,24910
CUST_tUlU-8xGyF,Florencia González,49,FEMALE,CHILE,310,3205
CUST_Ylnc7MNd3a,Jorge Sánchez,39,MALE,PERU,2170,38473
CUST_sulINPqrfn,Ethan Anderson,48,NON-BINARY,CANADA,926,17354
CUST_H-gSgmvHD4,Carolina Santos,51,FEMALE,BRAZIL,3734,77173
CUST_jNvVwyFJ0J,Noah Smith,43,MALE,UNITED KINGDOM,1030,32096
CUST_z-b3muRer8,Isla Williams,53,FEMALE,UNITED KINGDOM,1303,33929
CUST_O14wCa0yYV,Guadalupe Hernández,45,FEMALE,MEXICO,1274,17285
CUST_tiROxcCudS,Matías Pérez,49,MALE,CHILE,888,20104
CUST_TGd6TOsni_,Sophie de Vries,41,FEMALE,NETHERLANDS,1726,67606
CUST_@Mj3x7uAF5,Lina Bernard,48,FEMALE,FRANCE,4380,103709
CUST_kTxTzaYMfR,Fernanda García,53,FEMALE,MEXICO,1557,10568
CUST_JUGF47PJzM,Sofia Russo,46,FEMALE,ITALY,618,24095
CUST_UEdchqalQ1,Lea Schäfer,57,FEMALE,GERMANY,1418,53701
CUST_1ruy7@-sYY,Emily Brown,53,FEMALE,UNITED STATES,2018,1829
CUST_xVZHlFx_rZ,Jules Petit,39,MALE,FRANCE,5175,147941
CUST_3yOj00ZlIt,Emma Robert,36,FEMALE,FRANCE,3573,141560
CUST_qTcaHPlK6f,Sophie Schneider,29,FEMALE,GERMANY,941,10102
CUST_2VFTuyIzWz,Beatriz Lima,53,FEMALE,BRAZIL,6147,55387
CUST_eoh-wiQPQU,Miguel Ferreira,50,MALE,PORTUGAL,3761,119388
CUST_8L67lHjPvG,Ethan Martin,59,MALE,FRANCE,2127,99540
CUST_QRj0XEEGp@,Ava Miller,46,FEMALE,UNITED STATES,1518,11309
CUST_Xwkh7M4ypg,Carlos Sánchez,49,MALE,PERU,3260,58464
CUST_8djSGAD0Cp,Isidora Rojas,40,FEMALE,CHILE,3090,102894
CUST_7evykFxwRd,Ángel Sánchez,31,MALE,MEXICO,1160,48209
CUST_7_Qo4UC_xj,Sophia Thomas,46,FEMALE,UNITED STATES,918,18819
CUST_P2h5cWxswi,Jorge Flores,56,MALE,MEXICO,728,21180
CUST_O9JOI0q_zO,Jade Durand,41,FEMALE,FRANCE,5056,42938
CUST__Fs9Tg_xWb,Leon Schäfer,52,MALE,GERMANY,3541,114229
CUST_iZlqF_YdwD,Michael Wilson,50,MALE,UNITED STATES,3242,4735
CUST_VtVsz4G0gy,Oscar Wilson,52,MALE,UNITED KINGDOM,1723,55995
CUST_KLvmiuP_oM,Alejandro Pérez,55,MALE,MEXICO,934,43044
CUST_vqlx-FSewz,Hannah Müller,31,FEMALE,GERMANY,2326,18454
CUST_9NgeSW0vJZ,Noah Bernard,43,MALE,FRANCE,5002,180130
CUST_fEFktDwuB9,Matheus Rodrigues,38,MALE,BRAZIL,876,35913
CUST_NozIDj92GD,Ariana Flores,46,FEMALE,PERU,1286,35345
CUST_Ty_fgi1eKC,Emma Petit,39,FEMALE,FRANCE,3691,104851
CUST_BdlE6BiYkf,Sophia Moore,49,FEMALE,UNITED STATES,1509,52996
CUST_OPq6K1Ey_o,Ana Fernandes,46,FEMALE,PORTUGAL,2126,67852
CUST_pyhu19EU0c,Florencia Muñoz,53,FEMALE,CHILE,2589,95232
CUST_y6ycRTv03Y,Jorge Torres,39,MALE,PERU,683,13747
CUST_Y2x7ffPd9Z,João Oliveira,40,MALE,PORTUGAL,2138,55778
CUST_fkA_Ei1gMH,Mateo Pérez,41,MALE,COLOMBIA,2556,125999
CUST_KUlOtphxkh,Lily Roy,41,FEMALE,CANADA,13164,585685
CUST_UkuPO5-ZiV,María López,56,FEMALE,COLOMBIA,883,33691
CUST_66dIdcpJhY,Gabriel Robert,47,MALE,FRANCE,759,23277
CUST_iTa@bmKuw5,Olivia Moore,43,FEMALE,UNITED STATES,2258,38497
CUST_TYwlohxhJc,Olivia Miller,63,FEMALE,UNITED STATES,5637,28871
CUST_DwliEW4cNv,Lea Müller,65,FEMALE,GERMANY,1873,48116
CUST_fGdKhdEyPr,Sofía Sánchez,46,FEMALE,COLOMBIA,6039,48667
CUST_V0oVPK-8A2,Juan López,43,MALE,PERU,1691,54668
CUST_o2ZB3nXohg,Leonor Sousa,39,FEMALE,PORTUGAL,445,17537
CUST_TwQv023MFc,Oscar Taylor,56,MALE,UNITED KINGDOM,2000,55887
CUST_flFc0h4vz_,Gabriel Oliveira,53,MALE,BRAZIL,1733,57321
CUST_xINE2krGcy,Martín Rodríguez,56,MALE,ARGENTINA,2230,67975
CUST_gDw9FGii6C,Sophie Weber,35,FEMALE,GERMANY,664,13097
CUST_i5_ItqODxx,Mason Roy,59,MALE,CANADA,409,15368
CUST_l2D9oWEXGp,Diego Gómez,51,MALE,SPAIN,3195,154427
CUST_BKXiraRvuN,Guilherme Costa,53,MALE,PORTUGAL,5725,190385
CUST_iyixOhnd@j,Nicolás Soto,54,MALE,CHILE,2796,47758
CUST_30QvQHau1K,Emma Anderson,53,FEMALE,CANADA,1451,41088
CUST_TvixDNk2zO,Sophia Wilson,47,FEMALE,UNITED STATES,1005,36584
CUST_m26VSuo1XX,Daniel Moore,63,MALE,UNITED STATES,4225,79096
CUST_TBgS_XwNxa,John Moore,49,MALE,UNITED STATES,3179,26152
CUST_09Tpw@1bcL,Anthony Davis,58,MALE,UNITED STATES,4013,165384
CUST_N23jrXZry5,Amelia Davis,55,FEMALE,UNITED STATES,864,4958
CUST_xchPLkvYVA,Levi Meijer,43,MALE,NETHERLANDS,410,2882
CUST_WrYycp3hVu,Mia Huamán,29,FEMALE,PERU,919,40940
CUST_E7hH0biB8f,Chloe Wilson,47,FEMALE,CANADA,7627,247944
CUST_rTl9K5wEdp,Guadalupe Sánchez,48,FEMALE,MEXICO,1726,18168
CUST_x_M3W8YH9X,Matthew Wilson,36,MALE,UNITED STATES,2692,104749
CUST_RrqT1jW23P,Camila Rodríguez,60,FEMALE,COLOMBIA,2832,14787
CUST_6ZiZXIFdRa,Robert Moore,40,MALE,UNITED STATES,1233,55692
CUST_vSg-Rn0V3a,Isabella Davis,48,FEMALE,UNITED STATES,3382,63386
CUST_eYAitdnJwE,Noah Müller,45,MALE,GERMANY,1526,5009
CUST_4JY2fKnhhw,Tomás Martins,48,MALE,PORTUGAL,2631,113967
CUST_2hXh2ZIYm3,Emma Laurent,51,FEMALE,FRANCE,2942,61996
CUST_UzmY0OS6Yk,Felix Hoffmann,48,MALE,GERMANY,1196,20293
CUST_h31sAzB10h,Sophie Hoffmann,51,FEMALE,GERMANY,2265,27886
CUST_so0dZLrnur,Santiago Sánchez,57,MALE,MEXICO,1388,26781
CUST_B8tDQCWkhp,Luis Hernández,26,MALE,MEXICO,537,15076
CUST_C@yreZmAKp,Tomás Pérez,54,MALE,ARGENTINA,1553,53047
CUST_X1Lwq38i0n,Charlotte Anderson,49,FEMALE,CANADA,984,40778
CUST_cXE9Vygblk,Julia Bakker,41,FEMALE,NETHERLANDS,12610,515671
CUST_yflr_OzxJA,Tess de Jong,61,FEMALE,NETHERLANDS,506,18227
CUST__Qsb3vpJ6R,James Smith,46,MALE,UNITED STATES,2141,62445
CUST_8sJisaJtXV,Tomás Rodrigues,21,MALE,PORTUGAL,697,23969
CUST_J7_stg0GlF,Mia Müller,32,FEMALE,GERMANY,3379,131329
CUST_@fYVmI5dIa,Sergio García,39,MALE,SPAIN,299,3103
CUST_HWPpQ3hXs@,Camila Sánchez,44,FEMALE,MEXICO,1035,12770
CUST_pjBNpBRf_e,Matthew Wilson,58,MALE,UNITED STATES,2769,69053
CUST_3VUmsiP2XR,Thomas Wilson,59,MALE,UNITED KINGDOM,2795,106376
CUST_e2a_hLo-5N,Agustín González,62,MALE,CHILE,2128,44458
CUST_J5x1QoNj_h,Diego Hernández,53,MALE,MEXICO,1080,43850
CUST_OaRaq5yg0b,Lucas Thomas,46,MALE,FRANCE,4063,15335
CUST_rmGw6blKH@,John Johnson,39,MALE,UNITED STATES,3134,57658
CUST_w-x@Xr1U8i,José Flores,44,MALE,MEXICO,4603,167335
CUST_Q8VF0HgKgB,Guadalupe Martínez,74,FEMALE,MEXICO,457,2790
CUST_VAbDXL4x26,Mia Smith,30,FEMALE,UNITED STATES,5267,200680
CUST_MotVbomCj9,Sofia Russo,50,FEMALE,ITALY,1624,37463
CUST_@fPBDZNBlH,Lucas Martin,41,MALE,FRANCE,6672,206077
CUST_Exx9f@ZZOb,Benjamín Rodríguez,54,MALE,ARGENTINA,709,32169
CUST_FjpKBFAk9X,Harper Miller,30,FEMALE,UNITED STATES,1308,24625
CUST_pfzKT13Z5Q,José Martínez,65,MALE,MEXICO,2545,38871
CUST_3_7gPZjusf,Guadalupe Flores,56,FEMALE,MEXICO,1346,12728
CUST_gHaN@X8EvB,Camila Costa,46,FEMALE,BRAZIL,622,26841
CUST_bhrK8WicCS,Sofía López,41,FEMALE,PERU,587,7655
CUST_LO-dCIvwNC,Paulina López,57,FEMALE,MEXICO,2125,53877
CUST_Wv6lQBwa5f,Ben Becker,45,MALE,GERMANY,1839,37161
