ID,FIRST_NAME,LAST_NAME,AGE,GENDER,COUNTRY,CUSTOMER_SINCE,CREDIT_LIMIT,CUSTOMER_LIFETIME_VALUE
CUST_rptA7HVNnu,Diego,Gonzales,33,Male,Peru,2017-03-17,443,13343
CUST_mqxE7mQuLx,Francesco,Esposito,43,Female,Italy,2019-05-08,4112,10803
CUST_AUk6wuBM7q,Louis,Durand,49,Male,France,2015-04-10,2824,55135
CUST_q46Q3IW3V9,María,Sánchez,61,Female,Colombia,2019-02-28,916,18142
CUST_HsacTCxov9,Martina,Hernández,45,Female,Spain,2024-05-25,1498,74146
CUST_y_LLZS3pRV,Davi,Ferreira,42,Male,Brazil,2016-09-09,651,26489
CUST_tLqUW@AOlw,Noah,Davis,50,Male,United States,2019-12-15,677,29046
CUST_Bv46efihHj,Camila,López,51,Female,Argentina,2020-04-14,432,6920
CUST_wA_I6FDCr6,Santiago,Pérez,51,Female,Mexico,2020-03-01,3607,60555
CUST_qGCh5u_kWc,Louis,Martin,45,Male,France,2017-09-23,5350,139220
CUST_4CIDUAQkE-,Louis,Laurent,29,Female,France,2018-07-06,258,8188
CUST_neFeL8XJt-,Agustín,González,39,Female,Chile,2017-01-29,9457,345658
CUST_wUyxQckogE,Benjamin,White,60,Male,Canada,2016-10-27,1789,73581
CUST_sGJYjrgcnT,María,Salazar,49,Female,Peru,2019-09-28,2347,102619
CUST_eZIOVWw3RW,Benjamín,Torres,44,Female,Argentina,2020-03-08,481,827
CUST_MEK1l-eh0Y,Carolina,Costa,57,Male,Portugal,2023-09-23,5936,236886
CUST_yBkKWxHiI6,José,Guzmán,37,Male,Peru,2018-11-07,2165,66544
CUST_ui0p-lvdTk,Valentina,Rodrigues,45,Female,Brazil,2022-09-17,5039,135238
CUST_mAU8rHq-io,Rodrigo,Jesus,48,Male,Portugal,2019-02-22,5425,171479
CUST_SVUEjFvi_4,Sofía,Sánchez,43,Male,Mexico,2015-08-18,6011,265421
CUST_UUX-hi6XRE,Harry,Roberts,48,Female,United Kingdom,2019-08-03,1009,27739
CUST_hYUVGuaWM0,Alessandro,Greco,45,Male,Italy,2019-01-11,1499,12784
CUST_-5Z4wlWf7O,Helena,Santos,34,Female,Brazil,2019-07-07,1043,23072
CUST_W2L5RJIlXu,Diego,Flores,49,Male,Peru,2015-01-18,4046,187171
CUST_J_Be80iD-b,Alice,Russo,35,Male,Italy,2016-04-21,2440,99593
CUST_i6nuCJrnR1,Sofía,Guzmán,48,Female,Peru,2018-03-18,4733,49937
CUST_QP059zC-yG,Lucas,López,59,Female,Chile,2021-01-24,4922,176454
CUST_XnIKJgMSNr,Sebastián,López,44,Female,Mexico,2016-01-09,382,5036
CUST_HfkpXivxDz,Hannah,Becker,36,Female,Germany,2021-01-05,6098,108255
CUST_@s_PXbIlvA,Sofía,Pérez,46,Male,Colombia,2018-03-30,4255,100892
CUST_@oKtB7rGU8,Elijah,Jones,40,Male,United States,2022-11-09,1297,28953
CUST_szKkqD299b,Levi,de Vries,52,Male,Netherlands,2020-01-01,2477,4829
CUST_SjdrIt_UkY,Arthur,Oliveira,46,Male,Brazil,2018-03-21,1618,62800
CUST_SSer2DWFGX,Emma,Richard,62,Female,France,2015-07-07,3148,133463
CUST_GawMVLrMze,Ava,Garcia,57,Female,United States,2018-12-20,1294,34656
CUST_7cSTr02gL3,Arthur,Rodrigues,46,Male,Brazil,2020-04-10,2782,25208
CUST_QAZw0Y@Lnh,Arthur,Robert,53,Male,France,2019-02-11,1921,24537
CUST_1MJvXgGTVR,Noah,Taylor,43,Female,United Kingdom,2023-10-20,1225,8273
CUST_rG81dsxKZw,Sebastián,Torres,47,Female,Mexico,2024-01-16,2145,19070
CUST_Yx1IkEeAOi,Elijah,Johnson,44,Female,United States,2023-03-03,20657,906464
CUST_jbqR3WYwyC,Chloé,Robert,54,Female,France,2024-12-29,976,23686
CUST_1zsknmi9OG,José,Ramírez,60,Female,Peru,2021-08-31,1444,8657
CUST__9lHdO6w0K,Heitor,Gomes,54,Female,Brazil,2015-10-27,991,12992
CUST_4UpLefs_ua,Hugo,Sánchez,55,Female,Spain,2016-10-08,1089,51728
CUST_tkjitAJX6x,Leon,Müller,55,Female,Germany,2023-10-29,3768,96870
CUST_qLafr8Z4KW,Sofia,Esposito,52,Male,Italy,2021-09-02,3444,89626
CUST_2sgbZ3wtG_,Elijah,Brown,37,Female,United States,2020-04-05,1799,47708
CUST_e5kqZJiQCC,Olivia,Brown,62,Male,United States,2018-10-19,4554,27438
CUST_v4ttTxuetu,Helena,Santos,63,Male,Brazil,2015-07-10,3693,179223
CUST_f@TBiCQF32,Alejandro,Sánchez,45,Female,Colombia,2024-08-13,1562,7313
CUST_BN0PN@hpoL,Alice,Esposito,44,Female,Italy,2016-12-03,455,15994
CUST_3CCsHH2yda,Benjamín,Rojas,53,Male,Chile,2015-04-11,3815,12816
CUST_G82DcFmNUn,Paula,Jiménez,52,Female,Spain,2019-09-29,2106,47296
CUST_DbBll8F@ay,Noah,Davis,45,Female,United States,2016-10-24,1845,83088
CUST_L@qxqB-iHV,Sofia,Souza,36,Female,Brazil,2019-03-07,1189,45822
CUST_CXSH-W1n9k,Alice,Bianchi,50,Female,Italy,2025-02-23,3534,60313
CUST_jBughPvIfQ,Noah,Jones,52,Female,United Kingdom,2024-03-29,2474,68757
CUST_Zg57nHSYqN,Mia,Bauer,54,Female,Germany,2021-10-18,1461,12683
CUST_ScJruuh6k8,Ava,Macdonald,50,Female,Canada,2020-12-31,600,28697
CUST_uOyat0nACD,Miguel,Ferreira,45,Female,Brazil,2018-12-23,4727,168184
CUST_n_S-G2hQRg,Anna,Meijer,56,Male,Netherlands,2017-11-05,3116,59290
CUST_kattnIiZfd,Olivia,Roy,48,Female,Canada,2021-11-17,2275,36941
CUST_t5aIrUYxTy,Sophia,Schmidt,43,Male,Germany,2023-03-09,165,2032
CUST_r8NE7uKq0x,Leon,Weber,45,Female,Germany,2023-11-20,1747,68889
CUST_3bNl-93aNL,Camila,Pérez,31,Male,Chile,2024-09-14,1455,32030
CUST_j6Qfy-NOop,María,Pérez,45,Female,Mexico,2017-03-28,1036,17452
CUST_0Ua78Zj_H4,Heitor,Alves,53,Female,Brazil,2019-07-09,3565,161525
CUST_NnwQlkKq6i,Laura,Gomes,50,Female,Brazil,2024-10-28,3441,27307
CUST_48DZMed_1K,Elijah,Brown,61,Female,United States,2018-04-13,2679,36327
CUST_fSbYDORIGl,Jules,Thomas,45,Female,France,2024-04-30,4601,80821
CUST_F6LRJPDgeW,Benjamin,Wilson,51,Male,Canada,2016-12-08,720,9621
CUST_YGmgX0be-h,Sofia,Esposito,54,Male,Italy,2020-01-19,1202,35432
CUST_iqIWOJ-V4E,Luca,Martínez,68,Female,Argentina,2018-04-07,1934,58506
CUST_68ra1Z0QPg,Chloé,Durand,48,Female,France,2020-03-29,1033,3316
CUST_CqO5mQIsbb,Camila,Guzmán,38,Male,Peru,2019-09-23,3479,26629
CUST_XemOq@H-LZ,Noah,Bakker,55,Female,Netherlands,2016-04-22,1130,11670
CUST_cW7ps3_hal,Mateo,Pérez,64,Male,Spain,2017-09-08,5817,23159
CUST_nXMcqV@M-Y,Oliver,Rodriguez,44,Female,United States,2022-10-27,782,5220
CUST_TildtZDlM1,Sebastián,García,55,Non-Binary,Mexico,2020-05-24,12318,152284
CUST_9L-nWowrSs,Sofía,Flores,58,Female,Mexico,2022-09-18,11230,197740
CUST_k9s5Asbk20,Maria,Silva,56,Male,Portugal,2019-01-06,1660,65852
CUST_6i-kCguk4n,Anna,Weber,48,Female,Germany,2022-10-03,5072,57244
CUST_3tj1UX7CX8,Samuel,Pérez,41,Female,Colombia,2018-02-01,1261,42453
CUST_kPCMaucxaW,Florencia,Martínez,46,Female,Chile,2024-12-28,4501,15146
CUST_7TY3QOiQrq,Noah,Johnson,51,Female,Canada,2019-12-04,1543,51047
CUST_BG9ZPtNd@n,Olivia,Davis,55,Male,United States,2018-05-16,569,22668
CUST_@dphtvmXpQ,James,Garcia,50,Male,United States,2015-05-04,75,2283
CUST_GtEQ6BOGfA,Camila,Contreras,44,Male,Chile,2020-12-23,1420,14866
CUST_ZX5_FEJ2p8,Camila,Rodríguez,52,Male,Argentina,2020-10-28,2324,39171
CUST_E010loW2U_,Arthur,Dubois,55,Male,France,2019-04-13,5987,241614
CUST_HexP-ioDhJ,Lucía,Sánchez,50,Female,Mexico,2019-09-19,1869,40899
CUST_UZuPTLWoLS,Oliver,Davis,39,Male,United States,2022-03-14,4459,58565
CUST_waW-ZknUTJ,Theo,Rodrigues,45,Female,Brazil,2020-04-18,1202,56095
CUST_A-4ScB85B1,Gabriel,Moreau,56,Female,France,2022-11-19,1335,42786
CUST_zoMMbIUQIs,Emma,Laurent,35,Male,France,2020-09-09,4669,188548
CUST_QpBuY_rm5P,Giulia,Russo,28,Male,Italy,2018-12-10,197,337
CUST_vsu2mKI7GG,Aurora,Marino,61,Male,Italy,2015-05-15,1829,31637
CUST_MRo4Syc9Mr,Louis,Richard,52,Male,France,2017-10-18,1261,29275
CUST_PDBvKRk0og,José,Huaman,52,Female,Peru,2021-05-16,6152,181960
CUST_l0-H2Vk8xW,Matías,Muñoz,37,Male,Chile,2022-09-28,1124,11132
CUST_43g5@K-Gcv,Sofía,González,54,Female,Argentina,2017-08-06,2878,72378
CUST_qvUkjud8OR,Lukas,Weber,49,Male,Germany,2020-01-09,4144,142713
CUST_0gl7VhXhFN,Ben,Schulz,33,Non-Binary,Germany,2023-08-19,472,8317
CUST_4tEfYQoG-R,Valeria,Hernández,60,Male,Mexico,2015-05-17,1595,55389
CUST_AaGg00ceZK,Lorenzo,Colombo,48,Male,Italy,2015-02-23,1226,24260
CUST_F5h9bfDEA9,Agustín,Rojas,43,Male,Chile,2019-05-25,4237,100580
CUST_Z6CW7eNfis,Helena,Pereira,44,Male,Brazil,2015-02-14,3320,23730
CUST_0kCARpCsWD,Mateo,Torres,29,Male,Mexico,2022-05-04,1466,47994
CUST_38MTWCbhC1,Manon,Bernard,52,Male,France,2018-06-21,704,8168
CUST_XQkbZmVi8o,Mia,Becker,49,Female,Germany,2024-10-05,4602,191112
CUST_u5Fu@fIB1y,Miguel,Gomes,45,Female,Brazil,2023-06-08,1701,47450
CUST_0I-EeX0nTp,Juan,Vargas,59,Male,Colombia,2024-12-03,421,11886
CUST_NByx9ePgOy,Sophia,Martinez,35,Female,United States,2016-11-03,455,20779
CUST_ptNFheqJGV,Luis,Torres,42,Male,Mexico,2016-07-19,2681,23556
CUST_lhVD5TrbKe,Giorgia,Rossi,39,Male,Italy,2020-10-30,574,15353
CUST_34ZVYN5UfV,Valentina,Pérez,44,Non-Binary,Colombia,2023-10-28,9640,187201
CUST__05Oldhy9K,Emma,Weber,48,Male,Germany,2021-11-17,778,37603
CUST_F_BcmC1G1c,Leonardo,Greco,51,Female,Italy,2017-06-28,1807,71809
CUST_uO108bZOiO,Lucas,Janssen,44,Female,Netherlands,2021-10-14,2086,79260
CUST_pSMnaM5ArK,James,Williams,39,Male,United States,2021-05-18,938,9947
CUST_TfUpEvRknr,Theo,Gomes,62,Male,Brazil,2015-11-27,241,2952
CUST_WaEPJs0tS6,Leon,Schneider,69,Male,Germany,2022-07-04,2147,4175
CUST_t-IwWM7esQ,Alessandro,Marino,48,Female,Italy,2019-06-24,918,29475
CUST_3CSpQBmOHi,Isabella,Torres,40,Non-Binary,Peru,2017-05-29,2008,37864
CUST_fafMGMptyU,Emma,Garcia,60,Male,United States,2019-07-25,1620,25833
CUST_h-XzdvQdM1,Raphaël,Petit,34,Female,France,2020-05-28,2292,73420
CUST_pS2yFwEST7,Santiago,Torres,44,Female,Argentina,2018-04-21,7374,306169
CUST_PHw_XtDTqD,Sebastián,González,41,Female,Mexico,2020-11-17,1106,7836
CUST_ChaYB1gJCp,Mateo,Pérez,37,Female,Argentina,2024-08-20,1186,54525
CUST_-1ihGXSYcO,Sophia,Müller,44,Female,Germany,2019-07-26,404,887
CUST_0mxtJ7vilM,Diego,Torres,39,Female,Mexico,2022-12-06,1517,7900
CUST_QWX-XXyahY,Leon,Fischer,47,Female,Germany,2018-11-02,2615,109797
CUST_RTJdoMnkkd,Alessandro,Esposito,47,Male,Italy,2020-07-10,1170,29120
CUST_AttbCOH9Q1,Finn,van den Berg,41,Female,Netherlands,2015-11-17,2630,123592
CUST_pLKIZ@R0qW,Lucas,van den Berg,44,Male,Netherlands,2015-05-30,1541,35985
CUST_nlfyJhAy3z,Emma,de Vries,45,Female,Netherlands,2020-08-10,560,25952
CUST_z4KGJQKSKe,Helena,Santos,54,Female,Brazil,2015-08-13,2394,29594
CUST_-OjEbjVVCe,Anna,Smit,46,Female,Netherlands,2024-10-12,1502,46583
CUST_ZOSnd0Bqd9,Davi,Rodrigues,54,Male,Brazil,2023-09-02,2019,100397
CUST_2c5K9NcKf-,Antonia,Soto,52,Male,Chile,2024-03-31,1085,20740
CUST_tj9EWrwzV4,Chloé,Richard,52,Male,France,2019-03-15,1002,573
CUST_vMxwfceET@,Laura,Ferreira,59,Male,Brazil,2024-06-20,2083,7646
CUST_VrwtCtnqGt,Leon,Schmidt,37,Male,Germany,2016-05-16,1469,63201
CUST_e1qyxUoIAJ,Oskar,Meyer,43,Female,Germany,2021-05-22,8534,212056
CUST_N3B50arjw_,Isabella,González,63,Female,Argentina,2016-03-22,3710,100421
CUST_24ig4lkHr5,Ava,Johnson,45,Female,United Kingdom,2015-01-01,2953,118331
CUST_eyJ5lXPzs3,Isidora,González,22,Female,Chile,2022-09-11,1541,62677
CUST_J2KYSjdhe9,Leon,Müller,45,Female,Germany,2016-05-27,292,7047
CUST_jCMghSdTyT,Mateo,Sánchez,48,Male,Argentina,2017-01-28,874,37559
CUST_5j23b853_w,Isabella,Gómez,23,Female,Colombia,2023-09-03,1010,23924
CUST_jS6h_9pkvR,Sophia,Brown,59,Male,United States,2016-01-07,1412,47886
CUST_OL-3FeetYX,Leon,Bauer,41,Female,Germany,2020-11-16,1755,3776
CUST_57DYy7o2Rk,Levi,Meijer,50,Female,Netherlands,2023-12-22,3263,23921
CUST_3flSi4@hKY,Sofía,Ruiz,45,Female,Spain,2024-10-17,2312,98596
CUST_sbKAeXF7WY,Lukas,Schulz,35,Female,Germany,2015-01-09,5132,82109
CUST_iTC99cyOg8,Valentina,Lima,37,Male,Brazil,2018-02-25,1366,23317
CUST_WJhGxTwUpF,Oliver,Johnson,39,Male,United States,2020-08-17,2279,75932
CUST_xRja@2bRcx,Heitor,Ferreira,57,Female,Brazil,2024-08-18,2464,73503
CUST_sO1HBsH128,Sebastián,García,46,Female,Mexico,2022-11-30,2256,10306
CUST_OufkH_1X3S,Oskar,Fischer,42,Male,Germany,2015-03-08,5731,220101
CUST_mJnFLL3h5Y,Laura,Silva,39,Male,Brazil,2016-09-06,3727,115733
CUST_yZSdGTnUKj,Davi,Souza,58,Female,Brazil,2018-08-14,551,23604
CUST_aDtSJIecen,Santiago,Guzmán,60,Female,Peru,2023-03-19,1631,44049
CUST_rRgXeGCv6m,Valeria,Hernández,58,Female,Mexico,2017-12-30,1785,37501
CUST_jjEWxiUnXL,Arthur,Durand,51,Male,France,2020-12-10,12536,236697
CUST_uog08V6YJv,Arthur,Santos,50,Male,Brazil,2020-01-05,1344,966
CUST_WhHEHel1iC,Emma,Petit,36,Female,France,2021-05-08,747,1845
CUST_tBl0hC2kwC,Valeria,Hernández,45,Female,Mexico,2015-12-23,2682,18760
CUST_Hi7aSknu@4,Olivia,Miller,41,Male,United States,2018-10-28,2828,131536
CUST_4RadO1hjd5,Carolina,Rodrigues,31,Male,Portugal,2022-01-14,1692,74604
CUST_2Bdy7jeHQN,Emma,Schulz,57,Female,Germany,2021-09-07,1483,37240
CUST_B6z8pmk8wj,Ben,Bauer,41,Male,Germany,2023-07-10,4247,40006
CUST__QRJdhwj6h,Davi,Oliveira,58,Male,Brazil,2020-05-22,839,6488
CUST_qMvhQA9JeT,Raphaël,Bernard,55,Female,France,2020-11-28,1330,17527
CUST_T93@vTkmIP,George,Jones,52,Non-Binary,United Kingdom,2018-10-15,1130,51394
CUST_S787I1azac,Lucía,García,53,Female,Mexico,2019-11-11,4839,127327
CUST_enFeV_z-L4,Emma,Bernard,41,Male,France,2016-02-26,2338,94222
CUST_6Yl6c3JHmV,Sofia,Oliveira,64,Male,Brazil,2024-04-16,693,17730
CUST_66dIdcpJhY,Léa,Bernard,47,Male,France,2020-12-28,759,23277
CUST_5_tBcGiS@Y,María,Gómez,50,Male,Colombia,2017-10-03,9760,299633
CUST__eZ25z8A8m,Liam,Johnson,41,Male,United States,2020-07-23,4793,9831
CUST_AQuzCqurMy,Louis,Dubois,39,Male,France,2018-06-17,3856,86917
CUST_-sUR-Wrvzi,Ben,Fischer,51,Female,Germany,2021-07-04,1828,79098
CUST_L7ZX37yU@m,Emma,Smith,49,Female,United States,2021-06-14,7028,173665
CUST_5e0R7DdU1a,Francesco,Ricci,40,Male,Italy,2021-12-12,670,14773
CUST_X7z8BxKg41,Santiago,Flores,34,Male,Mexico,2022-04-13,3561,94594
CUST_WUWhKPiUu5,Emma,Richard,36,Female,France,2018-06-05,1213,23469
CUST_OoVkGkq74k,Paul,Müller,58,Male,Germany,2022-07-15,1445,37588
CUST_c5M7gYHlLb,Santiago,Torres,41,Male,Mexico,2024-12-14,3475,25019
CUST_zPwPlzHyHJ,Jules,Thomas,44,Male,France,2018-01-22,1589,76929
CUST_wUgBlbm2Ci,Liam,Gómez,60,Female,Spain,2017-02-21,1223,2678
CUST_g_ZXc3gbzv,Isabella,Sánchez,37,Female,Colombia,2024-04-13,1158,28277
CUST_73fuXmBSF@,Olivia,Brown,40,Female,United Kingdom,2020-03-20,303,3301
CUST_6-nqmPdOtF,Léa,Robert,40,Male,France,2020-03-30,3594,12179
CUST_Nf648esoVr,Samuel,Martínez,62,Female,Colombia,2024-09-24,731,23947
CUST_@ceKJxtOHc,Raphaël,Moreau,65,Male,France,2015-06-16,9629,474387
CUST_VCekXuXDhB,Rodrigo,Santos,54,Female,Portugal,2020-08-01,1396,52497
CUST_iF5AcN5I1z,Gabriel,Moreau,54,Female,France,2021-04-17,5875,76810
CUST_BhdF@jINrJ,Sofía,Flores,42,Female,Mexico,2015-06-16,355,8848
CUST_fNxSCncGCY,Lukas,Schulz,65,Male,Germany,2017-05-11,3492,10351
CUST_QKb1sawAR_,Arthur,Richard,49,Male,France,2024-07-30,4401,118025
CUST_YEmaO1GNi7,Sebastián,Torres,55,Male,Mexico,2021-05-09,5844,31695
CUST_J5@AhBkCpT,Arthur,Oliveira,46,Female,Brazil,2019-08-20,457,18204
CUST__RR7RoxO2K,Hannah,Schneider,45,Female,Germany,2024-11-18,961,3178
CUST_pdkaFSKuSO,Finn,Janssen,62,Male,Netherlands,2022-07-13,3038,2927
CUST_zXL9Ho2yAZ,Lucía,García,52,Female,Mexico,2022-03-10,2066,89142
CUST_yh7qJXhttn,Emma,Fischer,60,Female,Germany,2019-08-10,2354,111005
CUST_hJj9lZEinf,Martina,Sánchez,49,Male,Argentina,2022-06-15,1307,6253
CUST_HKd7oJOgWo,Oliver,Johnson,39,Male,United States,2015-09-11,7301,104451
CUST_xZC68Du1EH,Tomás,Pérez,42,Female,Chile,2015-06-29,18913,703829
CUST_LNxXq6xaLE,Luca,Pérez,48,Female,Argentina,2018-10-25,1985,54018
CUST_X_37zmcylT,Louis,Martin,41,Male,France,2021-08-24,2719,129118
CUST_wzeUs2oIS1,Theo,Gomes,37,Female,Brazil,2023-03-23,1902,37592
CUST_kMaWU8S3qF,Elijah,Rodriguez,58,Female,United States,2019-03-04,5742,3815
CUST_MfnE4@e-Xf,Heitor,Silva,42,Male,Brazil,2020-05-24,3813,5633
CUST_sq2StWc0g4,Alejandro,Rodríguez,48,Female,Colombia,2016-12-31,692,19695
CUST_CHgNsXLg24,Lorenzo,Colombo,50,Male,Italy,2021-11-14,1042,39314
CUST_ucLNenkINR,Camila,Fernández,42,Male,Argentina,2016-09-15,729,28894
CUST_3F@M2sVVqv,Raphaël,Dubois,60,Female,France,2021-05-07,20442,932566
CUST_hNzlWQy8rD,Alessandro,Bianchi,37,Female,Italy,2023-06-29,3203,37921
CUST_7dDjpJCj8U,Tomás,Muñoz,49,Female,Chile,2024-06-22,1058,39200
CUST_X1Lwq38i0n,Lucas,Brown,49,Female,Canada,2018-02-15,984,40778
CUST_vNMyPpM@pO,Liam,Johnson,47,Male,United States,2018-03-13,3732,156354
CUST_iqZMmatYP@,Luis,Flores,35,Female,Mexico,2024-07-26,4082,85197
CUST_quszBQXNCQ,Sebastián,Pérez,55,Female,Mexico,2023-05-07,3708,116751
CUST_6nX@MMU8e5,Sebastián,Ramírez,54,Male,Mexico,2021-07-28,1233,34280
CUST_5-P7mNliXh,Hannah,Becker,41,Male,Germany,2017-01-10,2381,71610
CUST_TFmmexmq@K,Leonardo,Ricci,53,Male,Italy,2018-10-30,1998,28892
CUST_8SEj@3Uiz6,Sofía,Gómez,50,Male,Argentina,2015-07-22,778,26701
CUST_n1GBGmSlz0,Hugo,Martínez,35,Female,Spain,2018-04-25,785,27982
CUST_AbK-BXNtpH,Lukas,Weber,39,Female,Germany,2023-07-29,2620,26723
CUST_shddazJH@-,Luis,Ramírez,57,Male,Mexico,2024-03-17,2158,48468
CUST_Y2wmG_DKOb,Sophia,Rodriguez,50,Male,United States,2022-11-12,2975,63648
CUST_iraw3GehFH,Oskar,Schmidt,42,Male,Germany,2021-11-14,3685,138457
CUST_-UMAPNka9F,Arthur,Ferreira,39,Female,Brazil,2017-10-12,6971,233472
CUST_0iFNtfPI0K,Mia,Müller,42,Male,Germany,2015-11-15,899,21640
CUST_v0RMP1RvKS,Heitor,Oliveira,43,Male,Brazil,2018-07-27,3188,104567
CUST_w@z1Y18ZNj,Luis,Martínez,39,Male,Mexico,2023-07-07,3548,47939
CUST_mbHQ6bss@k,Elijah,Garcia,31,Female,United States,2017-12-01,1365,16382
CUST_WZ2yfGqaN7,Isabella,Smith,57,Female,United States,2015-09-11,2018,24975
CUST_E3tT07K-Ki,Valeria,Quispe,56,Non-Binary,Peru,2018-07-19,1397,2738
CUST_0ar98PvSTj,Benjamin,Wilson,36,Female,Canada,2021-12-29,12061,418617
CUST_Ypa0laEVjn,Chloé,Bernard,48,Female,France,2018-02-12,1987,97958
CUST_WLdLEqDwxY,Inès,Thomas,39,Female,France,2023-03-25,2714,42873
CUST_t1-dqJEhbh,Valentina,Pérez,45,Female,Argentina,2025-01-06,1426,66347
CUST_i9PBK25KX5,Santiago,Pérez,44,Female,Argentina,2020-01-14,1174,35835
CUST_L-aMDVKOzR,Aurora,Romano,43,Male,Italy,2022-07-24,560,6515
CUST_nHAsXbhXiQ,Camila,Sánchez,65,Female,Mexico,2021-10-15,4865,5290
CUST_@JNBLe2aJ7,Isabella,Gómez,43,Male,Colombia,2023-09-17,3610,131132
CUST_6zF1dRQSqu,João,Santos,40,Female,Portugal,2021-10-12,1379,48238
CUST_uqo3pvs4o4,Liam,Davis,40,Female,United States,2021-07-31,804,9526
CUST_5tGyw8Jo_o,Mia,Schulz,56,Male,Germany,2024-03-04,2126,36076
CUST_t0h3G6cRQV,Hannah,Müller,32,Female,Germany,2024-09-23,1155,51921
CUST_MhYYhw_vpV,Lucas,Martínez,40,Female,Chile,2019-01-16,1481,12267
CUST_fF5n4rnv8p,Isabella,Rodriguez,60,Female,United States,2024-09-20,580,24276
CUST_9ryFWfFLex,Léa,Martin,49,Male,France,2017-08-30,2198,19511
CUST_afHgZJ0WC-,Lucas,Visser,49,Female,Netherlands,2015-07-22,2238,54485
CUST_Vcv0YrhOwl,Miguel,Lima,66,Male,Brazil,2019-04-27,4843,122038
CUST_Nqm7dbJj4z,Elijah,Johnson,49,Female,United States,2018-11-27,1579,37688
CUST_qbDrwK2r-j,Beatriz,Pereira,41,Male,Portugal,2017-12-16,1339,19754
CUST_DGL_5oSLc0,Benjamín,Martínez,44,Female,Chile,2022-09-23,445,5803
CUST_mUxuQHHkxu,María,Sánchez,37,Female,Spain,2015-10-25,4870,179173
CUST_mgA7YQx9gs,Mia,Fischer,58,Male,Germany,2016-05-18,4038,57122
CUST_Picly0t9Fu,José,Ramírez,52,Female,Peru,2024-06-25,1855,56931
CUST_Nvg1poa1_s,Leonardo,Romano,57,Male,Italy,2019-10-07,547,23198
CUST_@QdA4@aNnV,Isabella,Torres,58,Male,Argentina,2017-06-09,606,25412
CUST_AIjfmEE@Nx,Ben,Weber,43,Female,Germany,2021-08-17,1105,9695
CUST_F7BNCT93lc,Inès,Durand,38,Male,France,2022-02-02,4310,141840
CUST_LNbrHePA4c,Olivia,Miller,47,Male,United States,2019-10-11,2348,71174
CUST_UCi0R8VoDJ,Heitor,Souza,39,Male,Brazil,2021-10-15,472,6824
CUST_grLRSkOgg6,Isabella,Martínez,48,Male,Colombia,2017-06-04,2601,51700
CUST_yAThb7ikt8,Emma,Davis,57,Female,United States,2022-12-15,850,12421
CUST_bQlmipibHx,Liam,Rodriguez,45,Male,United States,2022-01-22,1130,30606
CUST_q-GFYu8siy,Chloé,Bernard,48,Male,France,2020-10-11,4335,174612
CUST_TMiQe5zoPS,Arthur,Ferreira,46,Female,Brazil,2016-11-04,3601,158215
CUST_hIvTfqprIK,Mateo,López,54,Female,Mexico,2015-07-06,4836,175449
CUST_xq8DHX-7vN,Anna,Meyer,41,Male,Germany,2022-03-17,1771,43267
CUST_Xi5QdrLu36,Raphaël,Petit,27,Non-Binary,France,2024-07-16,4003,191847
CUST_4iTx4f0O9I,Sebastián,Ramírez,51,Female,Mexico,2018-05-01,1067,30316
CUST_AcwKLBFQun,Gabriel,Durand,56,Male,France,2015-02-10,1434,34686
CUST_R5lJwrrZtA,Ben,Schmidt,51,Female,Germany,2017-08-16,1348,57843
CUST_kUYFoxf7SX,Ava,Jones,41,Female,United States,2015-12-06,1847,17803
CUST_Az8GFOrs5a,Camila,Guzmán,37,Female,Peru,2020-03-29,568,4723
CUST_l8oSQSbv@@,Valeria,Flores,51,Female,Mexico,2016-08-03,1477,57951
CUST_LrgW0ZScLF,Isla,Roberts,48,Female,United Kingdom,2019-01-17,6677,291072
CUST_rxelch7yyh,Louis,Durand,46,Male,France,2018-04-16,676,2773
CUST_68YCrVbtY7,Arthur,Rodrigues,63,Female,Brazil,2022-01-09,547,20962
CUST_934YRKTsAJ,Emma,Williams,38,Female,United States,2018-09-10,588,12648
CUST_xDnXYdlXl8,José,Torres,63,Male,Peru,2019-11-16,19844,701177
CUST_46YZaH9_2j,Emma,Laurent,47,Male,France,2017-10-13,2747,19726
CUST_SNBbqz0rFb,Sophia,Meyer,30,Male,Germany,2021-08-18,1418,69006
CUST_1Q-plIoAIJ,Camila,Rodríguez,45,Female,Colombia,2020-05-21,1923,84849
CUST_Gx9IDcX4zX,Ava,Garcia,56,Female,United States,2020-12-19,2219,45702
CUST_PW1@vQjkcu,Juan,Ramírez,44,Male,Colombia,2020-05-10,1016,45437
CUST_TULUm-GOtZ,Ben,Müller,34,Male,Germany,2023-07-26,1135,50847
CUST_YH98ZtmHmp,Inès,Laurent,46,Male,France,2015-01-18,1569,36608
CUST_wRU0Wjih@D,Santiago,Romero,39,Female,Argentina,2022-10-03,942,44623
CUST_j91laigxub,Louis,Dubois,51,Female,France,2019-09-21,1265,61801
CUST_GHm9jOBH63,Ava,Miller,54,Female,United States,2015-07-17,2484,27950
CUST_AzjCiALe2e,Sofía,González,37,Female,Argentina,2023-10-04,737,2801
CUST_x_FacCsEpK,Alejandro,Martínez,41,Male,Colombia,2018-06-21,18939,319916
CUST_@B9_UOxxPM,Emma,Schmidt,54,Male,Germany,2020-01-25,3561,87947
