ID,FIRST_NAME,LAST_NAME,AGE,GENDER,COUNTRY,CREDIT_LIMIT,CUSTOMER_LIFETIME_VALUE
CUST_qi5FCJJGT_,"""Andrés""",'Torres',65,Male,co,$734 ,"'10,238'"
CUST_@2eu3AJlDA,'Jonas',"""Hoffmann""",54,Male,DE,$354 ,"'5,516'"
CUST_u_blgScAq5,"""Hannah""",'Hoffmann',42,Female,DE,"$10,767 ","'389,092'"
CUST_G7dV7XgBtd,"""Noah""","""Roy""",47,Male,ca,"$6,285 ","'282,641'"
CUST_S1ELUyKsDz,"""Tomás""",'Pérez',40,Male,cl,"$4,391 ","'83,590'"
CUST_XNnImTD5wV,'Luuk','de Jong',43,Male,NL,"$2,574 ","'16,172'"
CUST_PDh83J054n,"""Adam""","""Martin""",59,Male,FR,"$6,970 ","'196,481'"
CUST_mw5gszSciH,"""Oliver""","""Smith""",43,Male,Canada,"$2,173 ","'29,576'"
CUST_@T_gci8rbU,"""Mia""",'Taylor',28,Female,us,"$1,926 ","'42,943'"
CUST_LnZwg8JUm1,"""Luca""",'Bianchi',53,Male,it,"$14,925 ","'181,562'"
CUST_L2hbgCS9dq,'Benjamín','López',48,Male,ar,$847 ,"'27,575'"
CUST_NCMMhQvA3Z,'Eva',"""de Jong""",30,Female,Netherlands,"$7,522 ","'87,033'"
CUST_NTffnX614_,"""Samuel""",'Torres',45,Male,CO,"$3,747 ","'6,220'"
CUST_WZWUIQ7C-U,'Olivia','Taylor',62,Female,CA,"$1,037 ","'14,065'"
CUST_x_4HYmskt4,"""Olivia""",'Taylor',37,Female,ca,$715 ,"'23,787'"
CUST_GL4UKToaCg,'James','Johnson',42,,US,"$1,078 ","'8,612'"
CUST_38bw-O-6gJ,'Camila',"""Costa""",48,Female,Brazil,$697 ,"'2,911'"
CUST_XiyylbS18M,"""Noah""","""Janssen""",45,Male,NL,$308 ,"'4,936'"
CUST_mU42gbj2-Q,"""Tomás""","""Sánchez""",41,Male,Argentina,"$1,493 ","'27,452'"
CUST_prTG_zxNaW,"""Lucas""",'Richard',34,Male,fr,$714 ,"'20,078'"
CUST_EAFmytnA_W,"""Joseph""","""Taylor""",51,Male,us,"$3,056 ","'137,837'"
CUST_nClCizx617,'Nicolás',"""Pérez""",41,Male,AR,"$2,012 ","'55,422'"
CUST_vXVoX-8Szm,"""Daniel""",'Rojas',62,Male,Peru,$658 ,"'11,450'"
CUST_Ac7zKmCq7U,'Benjamín',"""Silva""",53,Male,cl,$377 ,"'5,007'"
CUST_jJ4nsAqr_M,'Carolina','Fernandes',46,Female,pt,"$3,534 ","'27,130'"
CUST_6mnMKyNqrs,"""Alice""",'Martin',61,Female,FR,$525 ,"'10,291'"
CUST_stM@FjJwJJ,'Laura',"""Wagner""",38,Female,de,"$3,512 ","'105,193'"
CUST_94WdXaEsT1,'Anthony','Taylor',46,Male,United States,$401 ,"'14,991'"
CUST_QoOZNT@91_,"""Rose""","""Richard""",41,Female,France,$466 ,"'10,729'"
CUST_Mr@6S4bpYg,"""Anna""","""Müller""",53,Female,Germany,"$1,807 ","'79,515'"
CUST_hlgNbQCef5,"""David""","""Wilson""",49,Male,United States,"$1,724 ","'37,597'"
CUST_BHka-nVz5p,"""Tomás""","""Romero""",31,Male,AR,$473 ,"'11,055'"
CUST_ZqcWzogrXj,"""Laura""","""Wagner""",37,Female,de,"$5,109 ","'152,844'"
CUST_5S3OEDFhK@,'Juan',"""Hernández""",42,Male,Mexico,"$1,596 ","'70,119'"
CUST_0FHMUZiW-6,'João',"""Lima""",62,Male,br,"$2,934 ","'16,809'"
CUST_vM1f1s98qr,"""Gustavo""",'Ferreira',50,Male,Brazil,"$5,147 ","'221,822'"
CUST_aC@FoVzp17,'Olivia',"""Smith""",36,Female,US,$665 ,"'25,053'"
CUST_z9xujXdgIn,'Fernanda',"""Pereira""",54,Female,br,"$1,009 ","'22,583'"
CUST_P@N4Otd9PZ,"""Lucas""","""Petit""",36,Male,France,$584 ,"'16,556'"
CUST_FQO1lJxA_F,"""Joseph""",'Miller',55,Non-Binary,us,"$3,373 ","'13,773'"
CUST_YSViaC5VIP,'José',"""Sánchez""",54,Male,PE,"$1,247 ","'46,609'"
CUST_ttMGWJxJAe,"""Emilia""","""Sepúlveda""",45,Female,Chile,$399 ,"'5,902'"
CUST_v2Aq7O6xV9,'Larissa',"""Pereira""",46,Female,BR,"$7,166 ","'311,878'"
CUST_FdEflx@g3d,"""Tommaso""","""Russo""",50,Male,it,"$1,204 ","'6,177'"
CUST_6aDq_dDI4l,"""Alice""",'Robert',52,Female,France,$935 ,"'42,974'"
CUST_uTneqAqT4s,"""Sofia""",'Russo',48,Female,IT,"$1,760 ","'54,928'"
CUST_lgRhWX7trQ,"""Leon""","""Schäfer""",50,Male,Germany,"$2,271 ","'33,543'"
CUST_jbRugVqXY-,"""Olivia""","""Brown""",43,Female,us,"$4,167 ","'173,077'"
CUST_g1liEXVj8p,"""Emma""","""de Vries""",43,Female,Netherlands,"$3,356 ","'83,735'"
CUST_02ZAM0Zwnn,'Louis',"""Durand""",44,Male,FR,"$4,756 ","'79,297'"
CUST_T4tnSfr30H,"""Matteo""",'Ricci',56,Male,Italy,"$4,076 ","'93,227'"
CUST_NvLklSy50t,'Matheus',"""Alves""",59,Male,br,$995 ,"'31,373'"
CUST__eBN2oYETj,"""Olivia""",'Davies',48,Female,GB,$499 ,"'21,292'"
CUST_L@IOoJZT4@,"""Diego""",'Pérez',55,Male,MX,"$5,316 ","'59,152'"
CUST_B0aVwE2PAW,"""Marie""","""Wagner""",52,Female,DE,"$1,602 ","'2,975'"
CUST_GNCl3yQz9d,"""Maria""",'Oliveira',53,Female,Brazil,"$2,377 ","'96,059'"
CUST_HPNp@Fl4ck,'Lucas',"""Petit""",57,Male,FR,$970 ,"'31,924'"
CUST__ixJVaT2-e,'Javier','Ruiz',52,Male,Spain,"$1,774 ","'54,443'"
CUST_CEriV0lEkq,"""Martina""","""Silva""",50,Female,cl,"$2,841 ","'119,128'"
CUST_oSRyKenJ_M,"""Leonie""","""Müller""",40,Female,DE,$756 ,"'28,474'"
CUST_Vok16dWzQ9,'Hannah',"""Fischer""",47,Female,Germany,"$5,154 ","'127,823'"
CUST_7qKaL52_pz,'Nicolás',"""Rodríguez""",55,Male,CO,$564 ,"'6,095'"
CUST_@C8XO1BMR4,'Andrea',"""Russo""",41,Male,IT,"$1,687 ","'20,623'"
CUST_SkbplAMy@n,'Sofia','Oliveira',36,Female,pt,"$2,987 ","'58,542'"
CUST_nMDoUg-ZeL,'Léa','Laurent',62,Female,FR,"$1,856 ","'80,516'"
CUST_ilBwJiXiu-,"""Matheus""",'Oliveira',42,Male,Brazil,$435 ,"'19,101'"
CUST_0__LiRV_an,'Gabriel','Dubois',54,Male,France,"$3,906 ","'122,511'"
CUST_FvZXxMhOBp,"""Sofía""",'Pérez',37,Female,mx,"$6,896 ","'312,296'"
CUST_kiOWXZA99g,'María',"""López""",53,Female,PE,"$1,723 ","'42,097'"
CUST_C5VXxALmJe,"""Mia""",'Smith',54,Female,US,"$1,278 ","'10,840'"
CUST_kz-qBe4mgF,'Elias',"""Meyer""",49,Male,de,"$4,052 ","'83,960'"
CUST_yS9zU11NQi,'Fernanda',"""López""",50,Female,Mexico,"$5,674 ","'26,996'"
CUST_MJkwFxE@Bt,'Larissa','Costa',47,Female,Brazil,"$13,690 ","'383,953'"
CUST_dOxYZGFV5J,"""Agustina""",'Romero',42,Female,AR,$598 ,"'5,665'"
CUST_C9H22T9-pR,'Gabriel',"""Lima""",54,Male,Brazil,$836 ,"'34,082'"
CUST_oyHELua1@s,"""Diego""",'Oliveira',52,Male,BR,$618 ,"'20,766'"
CUST_GEobdwiRBX,'Felix',"""Becker""",54,Male,DE,"$1,918 ","'26,077'"
CUST_dlvjskJ8GL,"""Nathan""","""Martin""",47,Male,France,"$5,855 ","'209,563'"
CUST_QNrwXECUHG,'María',"""Sánchez""",31,Female,MX,$294 ,"'12,815'"
CUST_s7KrMcB0da,"""Michael""","""Thomas""",40,Male,United States,"$1,279 ","'2,287'"
CUST_xgELGhUXbo,'Hannah','Schmidt',52,Female,de,$242 ,"'1,169'"
CUST_kZgZcpess1,'Mia','Thomas',34,Female,us,"$1,977 ","'84,322'"
CUST_wq9yCrzWyY,"""Sofía""","""Hernández""",60,Female,es,"$3,789 ","'12,643'"
CUST_OdnA3KOZbO,'Ángel','Ramírez',50,Male,MX,$994 ,"'46,547'"
CUST_ZhnyLGlH4N,"""José""","""Ramírez""",57,Male,MX,"$4,997 ","'142,987'"
CUST_9CojAeHruX,"""Emma""","""Weber""",54,Female,DE,"$1,571 ","'30,452'"
CUST_uytuAzbkTf,"""Guilherme""",'Oliveira',50,Male,PT,"$1,565 ","'51,344'"
CUST_W6fH-jvZPd,'Daniela',"""Pérez""",34,Female,mx,"$2,836 ","'125,252'"
CUST_z675aHN90e,"""Sebastián""",'Silva',60,Male,cl,"$1,351 ","'33,841'"
CUST__ZX0CmSxi6,'Noah',"""Taylor""",50,Male,ca,$888 ,"'32,695'"
CUST_BEicxkl-2T,"""Camila""",'Hernández',44,Female,MX,"$1,442 ","'20,124'"
CUST_CMPeKoxU46,'Valentina',"""Morales""",36,Female,CL,$453 ,"'20,589'"
CUST_6ydDm4a9wc,'Andrew','Anderson',55,Male,US,"$2,375 ","'71,547'"
CUST_3sis3ahlMj,"""Amelia""",'Smith',48,Female,Canada,"$2,018 ","'77,288'"
CUST_DgboeMtryd,"""Chloe""","""Taylor""",21,Non-Binary,ca,$707 ,"'27,336'"
CUST_aCfwkUJlC-,"""Charlie""",'Davies',35,,GB,"$1,175 ","'35,549'"
CUST_T3p5F-YBV2,"""María""","""Gómez""",48,Female,es,$288 ,"'10,773'"
CUST_ES8Yl3Ckty,'Bruno','Oliveira',68,Male,br,"$1,326 ","'51,217'"
CUST_f7elj2ch0W,"""Joseph""",'Moore',46,Male,US,"$1,422 ","'45,757'"
CUST_pG2guYUq6I,'José','Martínez',47,Male,mx,$651 ,"'19,477'"
CUST_u-c@mzto09,'Laura',"""Müller""",56,Female,de,"$1,205 ","'34,236'"
CUST_y-y-3NeIXU,'Mia','Schäfer',49,Female,de,$707 ,"'24,911'"
CUST_ULtBpnfAaL,"""Emma""","""Martin""",47,Female,fr,$703 ,"'8,217'"
CUST_9wgO-YRYKm,'Lucas',"""Pereira""",49,Male,Brazil,"$5,602 ","'198,209'"
CUST_avsfyo-cW5,"""Lukas""",'Hoffmann',57,Male,de,$748 ,"'11,085'"
CUST_wrnG8aqYfb,"""Lucas""","""Dubois""",49,Male,fr,"$3,317 ","'80,334'"
CUST_OJKPu9td0N,"""Ava""","""Thomas""",36,Female,US,"$5,462 ","'136,893'"
CUST_JGXBYs6wKV,"""Benjamín""","""Rojas""",46,Male,cl,"$2,131 ","'57,340'"
CUST_Ih3uhhnqII,"""Laura""",'Müller',50,,DE,"$1,840 ","'8,211'"
CUST_cKnMHymAS9,"""Santiago""","""Fernández""",37,,AR,"$2,078 ","'29,617'"
CUST_yf3yZUE8C5,"""Daniel""",'Pérez',32,Male,ES,"$2,839 ","'40,309'"
CUST_PcqfjOa--g,"""Alessandro""","""Colombo""",47,Male,Italy,"$2,488 ","'55,097'"
CUST_39vWtPbxT_,'Daniel',"""Brown""",37,Male,United States,$430 ,"'2,432'"
CUST_J5j9tFGi1n,'Nathan',"""Moreau""",54,Male,FR,"$3,650 ","'56,714'"
CUST_cdaraCV-gx,"""Gabriel""",'Ferreira',45,Male,BR,"$2,125 ","'73,503'"
CUST_KTJ-0T2qGp,"""Joseph""","""Thomas""",48,Male,us,"$14,557 ","'112,465'"
CUST_P92b3Fo7ly,"""Isabella""",'Moore',45,Female,United States,"$2,936 ","'17,123'"
CUST_1JmbDnfd-Z,"""Max""",'Müller',41,Male,de,$924 ,"'31,184'"
CUST_V4@p54_3t0,'Tommaso','Romano',47,Male,Italy,$514 ,"'4,532'"
CUST_Kix1eoN@IF,'Isabella','Hernández',42,Female,Colombia,$278 ,"'13,487'"
CUST_h1UpiPAmQM,"""João""",'Oliveira',45,Male,BR,"$8,915 ","'142,821'"
CUST_jwJeCZF8fA,"""Arthur""","""Thomas""",42,Male,FR,$943 ,"'45,932'"
CUST_4C4atyrrvf,"""Freya""",'Roberts',47,Female,GB,"$4,351 ","'120,308'"
CUST_J7626C@820,"""Lucas""",'Richard',46,Male,FR,"$2,068 ","'26,064'"
CUST_xt0Lms6nvF,'Jorge',"""González""",42,Male,MX,"$5,010 ","'185,906'"
CUST_g0K-DrYFkP,"""Hannah""","""Becker""",39,Female,Germany,$939 ,"'31,027'"
CUST_U3gUpyui7l,"""Maria""","""Silva""",36,Female,Brazil,"$1,300 ","'62,065'"
CUST_V1ZUGBB6GF,'Lucas',"""Lima""",45,Male,Brazil,"$2,375 ","'62,381'"
CUST_UA03h-9v1t,"""Emma""",'Bianchi',51,,it,$877 ,"'4,333'"
CUST_utSyWdL9nG,'Guadalupe',"""Flores""",49,Female,mx,"$1,500 ","'13,351'"
CUST_8jvM9irxXE,"""Emma""",'Bernard',31,Female,fr,"$1,701 ","'76,962'"
CUST_Qm8l8NWptC,'Matías',"""Pérez""",50,Male,cl,$527 ,"'17,587'"
CUST_UUHkT0UG_k,"""Lucas""",'Costa',51,Male,br,"$3,592 ","'156,054'"
CUST_b3@aT1zdZS,'Guilherme',"""Pereira""",53,Male,pt,"$1,600 ","'77,734'"
CUST_aevwk6Z428,"""Jade""","""Dubois""",30,Female,France,$821 ,"'1,002'"
CUST_oHzp49bgRJ,"""Ángel""",'Torres',52,Male,MX,"$2,769 ","'97,917'"
CUST_USKevC3V43,'Emma',"""Meyer""",64,Female,Germany,$884 ,"'15,375'"
CUST_KHTmw7TjTr,"""Harper""",'Wilson',66,Female,us,"$1,932 ","'83,054'"
CUST_MxcWqfgVPC,'Fernando',"""Torres""",54,Male,PE,"$2,836 ","'50,143'"
CUST_tzXELmyb@T,"""Isabella""",'Thomas',29,Female,United States,$579 ,"'18,797'"
CUST_MLx@dLbBeD,'Freya','Smith',49,Female,GB,"$1,943 ","'73,444'"
CUST_LQlzWjHHfv,'Olivia','Wilson',44,Female,United States,"$3,929 ","'191,293'"
CUST_5KydzsTvKb,'Mila',"""Smit""",43,Female,NL,"$3,033 ","'122,296'"
CUST_hJerfk77Fz,'Chiara',"""Ricci""",35,Female,IT,"$1,685 ","'30,590'"
CUST_VgAY-VUmHT,"""Carolina""","""Oliveira""",43,Female,br,"$8,900 ","'214,540'"
CUST_KpU7lvUyK6,"""Juan""",'González',46,Male,Colombia,"$1,215 ","'10,275'"
CUST_ML_ILBeXR5,"""Emma""",'Martin',56,Female,France,"$4,435 ","'7,270'"
CUST_YNZO_S3_fT,"""Valeria""","""Torres""",37,Female,Mexico,"$2,591 ","'112,863'"
CUST_yV3vPiN0Rd,"""Jonas""",'Schneider',50,Male,de,"$4,534 ","'65,585'"
CUST_uAg-4RFGvF,"""David""",'Johnson',47,Male,US,$372 ,"'15,786'"
CUST_xZeK35EgTY,'Paulina','Ramírez',43,Female,MX,$849 ,"'35,558'"
CUST_kseiCkrHjz,'Valeria',"""González""",51,Female,mx,"$1,781 ","'29,500'"
CUST_2AaGR_2zz4,'Fernanda',"""González""",53,Female,Mexico,$884 ,"'6,459'"
CUST_zv4e4RXz89,'José',"""Hernández""",40,Male,Mexico,"$1,727 ","'56,270'"
CUST_X1AJiGLZoI,"""Jorge""",'Torres',39,Male,pe,"$5,373 ","'70,689'"
CUST_dptUJ3EklP,'Amanda','Costa',33,Female,BR,"$1,885 ","'42,505'"
CUST_63Id95lpyX,"""Julia""",'Lima',55,Female,BR,$421 ,"'1,505'"
CUST_ntBr8oxi6C,"""Harper""","""Davis""",26,Female,US,"$1,100 ","'54,334'"
CUST_i00_NBBg0w,'Julia','Souza',43,Female,br,$408 ,"'7,592'"
CUST_g698vOmzLG,'Santiago',"""Hernández""",64,Male,Colombia,"$5,624 ","'174,117'"
CUST_AcO0r7HAlZ,"""Noah""","""Taylor""",52,Male,ca,$534 ,"'13,110'"
CUST_Jpyw4gag9N,'Camila','Pérez',52,Female,Mexico,"$1,544 ","'24,484'"
CUST_FO_a9FPnA0,"""Jorge""",'Torres',62,Male,pe,"$5,141 ","'67,396'"
CUST_uSQAwhy6@P,"""Marie""","""Schneider""",35,Female,de,$965 ,"'45,780'"
CUST_aS2HwXBBST,'Mariana',"""Ferreira""",46,Female,br,"$1,577 ","'49,653'"
CUST_T0iYX5wR2B,'Lea',"""Hoffmann""",35,Female,Germany,"$4,589 ","'57,046'"
CUST_Rts8geK--@,"""Sofía""","""González""",45,Female,co,$246 ,"'12,140'"
CUST_iMmMIy78FE,"""José""",'Torres',46,Male,Mexico,$872 ,"'15,828'"
CUST_zXWb51E8WB,'Noah',"""Moreau""",53,Male,fr,"$1,797 ","'11,690'"
CUST_hYvU6ba9bR,'Emma',"""Moreau""",41,Female,fr,"$2,195 ","'64,224'"
CUST_dK2i33Ywrg,'Ava','Brown',51,Female,United Kingdom,$763 ,'967'
CUST_VuUplqsDPr,'Ana',"""Santos""",64,Female,br,"$2,814 ","'81,947'"
CUST_SyGWqVFSR2,"""Emma""","""Smith""",35,Female,United States,"$1,442 ","'11,649'"
CUST_rb6cR7wYGx,'Logan',"""MacDonald""",50,Male,ca,"$8,205 ","'231,611'"
CUST_OzkLM2nzbs,"""Jade""",'Martin',42,Female,France,"$4,230 ","'39,295'"
CUST_jq2__CBCQQ,'Gabriel',"""Dubois""",45,Male,France,"$2,953 ","'110,024'"
CUST_W579Wvey0_,"""Mia""",'Taylor',37,Female,US,"$3,321 ","'107,250'"
CUST_0IlMljl7-i,'Ana','Santos',50,Female,BR,"$1,125 ","'23,850'"
CUST_jycVnAnayt,"""Michael""",'Brown',40,Male,us,"$4,147 ","'13,141'"
CUST_kLelKOVMVo,'Luca','Ferrari',41,Male,it,"$2,827 ","'132,594'"
CUST_ONPEp3wKOA,"""Gustavo""","""Lima""",52,Male,BR,"$1,245 ","'8,758'"
CUST_AVk_TAQ@tM,'María','Rodríguez',58,Female,Colombia,"$1,058 ","'31,950'"
CUST_IPnQP1wY@D,"""Matthew""","""Wilson""",32,Male,us,"$1,876 ","'83,876'"
CUST_Omwv163Jek,"""Olivia""","""Anderson""",47,Female,us,$552 ,'770'
CUST_3skDnX6vxn,'Mía',"""González""",49,Female,Argentina,$567 ,"'15,508'"
CUST_YFy@KD7FUa,'Mateo',"""Pérez""",55,Male,co,"$1,385 ","'57,714'"
CUST_xgjhb@FLPJ,"""Lucas""",'Pérez',54,,AR,"$4,898 ","'9,640'"
CUST_4@Wozx0QrF,'Camila','Sánchez',53,Female,PE,"$1,418 ","'49,646'"
CUST_I1FR6xPJ8h,"""Sofía""",'Muñoz',51,Female,CL,"$4,594 ","'220,819'"
CUST_7EOKPDl_cc,'Joseph',"""Davis""",43,Male,United States,"$1,999 ","'12,060'"
CUST_Hn9-BkHhjP,'Giulia','Romano',61,Female,IT,$161 ,"'7,629'"
CUST_RGokrDMpfW,'Marie','Schmidt',46,Non-Binary,DE,"$1,820 ","'27,347'"
CUST_TwefSe2IY0,"""Jules""",'Robert',42,Male,FR,"$1,855 ","'58,177'"
CUST_yLFvDX7gin,"""Noah""",'Bernard',30,Male,FR,"$4,765 ","'191,264'"
CUST_JWQSpEQkrE,'Lucas','Petit',50,Male,France,"$1,961 ","'71,176'"
CUST_ReraGl4kyR,"""Noah""","""Weber""",52,Male,Germany,$574 ,"'7,015'"
CUST_r@EnfAdmj3,'Lucía',"""López""",60,Female,Argentina,"$5,041 ","'234,889'"
CUST_3tj1UX7CX8,'Daniela','Ramírez',41,Female,CO,"$1,261 ","'42,453'"
CUST_RvGhKyzEuH,"""Max""","""Schäfer""",55,Male,de,"$2,577 ","'57,172'"
CUST_V@qjqkuXZU,'Sofia','Silva',42,Female,PT,$867 ,"'34,284'"
CUST_o0FkHHjXoF,"""Ava""","""Anderson""",46,Female,US,"$1,648 ","'43,855'"
CUST_fPDSBio8q_,'Pedro',"""Lima""",36,Male,br,"$3,364 ","'88,928'"
CUST_LL9j-44wgI,"""Francesca""",'Bianchi',48,Female,Italy,"$2,662 ","'105,185'"
CUST_DmLkqo@lQa,"""Gabriela""","""Pérez""",54,Female,CO,"$2,570 ","'118,905'"
CUST_HkfUvIxxCR,"""Miguel""",'Sánchez',50,Male,MX,"$3,665 ","'178,877'"
CUST_v7R7dumGF3,'Fernanda','González',54,Female,MX,"$10,948 ","'163,290'"
CUST_6KCb0YAXJj,'Diogo',"""Fernandes""",53,Male,pt,"$3,498 ","'44,814'"
CUST_4-Q@DSQOv@,'Adam',"""Robert""",49,Male,fr,$666 ,"'7,109'"
CUST_vE_@bk0-D1,"""Inès""",'Bernard',51,Female,FR,$804 ,"'39,969'"
CUST_IsaKYbQL5m,'Emma','Smith',40,Female,ca,"$7,958 ","'335,822'"
CUST_m0GJ_mM_kH,'Luca','Colombo',35,Male,IT,"$1,998 ","'11,293'"
CUST_bFalfQ5B0Y,"""Fernanda""",'Ramírez',39,Female,MX,"$2,172 ","'25,804'"
CUST_Zg3CLF@UIC,"""Felix""","""Becker""",59,Male,DE,"$2,067 ","'55,325'"
CUST_DjqAg-NK9q,"""Emily""","""Davis""",53,Female,us,$856 ,"'37,762'"
CUST_XQaUMBKQEo,"""Elias""","""Hoffmann""",28,Male,DE,"$10,104 ","'36,767'"
CUST_4vy7BCq6m6,"""Camila""",'Rojas',42,Female,Chile,"$1,374 ","'3,365'"
CUST_wKTKEhfVmM,"""Olivia""","""Evans""",58,Female,gb,"$1,073 ","'16,048'"
CUST_RK@7GZAO9R,'Andrew',"""Moore""",49,Male,United States,"$7,675 ","'89,275'"
CUST_muVjl_RfIY,'Paul','Schmidt',48,Male,de,"$2,576 ","'70,827'"
CUST_dXMv1gh-Qh,"""José""",'Rojas',29,Male,PE,"$1,148 ","'11,737'"
CUST_VlkBLQLGkA,"""Florencia""","""Torres""",39,Female,AR,"$9,752 ","'369,727'"
CUST_5k-1RaU6WO,'Lucas',"""Petit""",50,Male,France,"$1,698 ","'59,916'"
CUST_r@WyUhd1@i,"""Guadalupe""","""Hernández""",48,Female,MX,$822 ,"'20,600'"
CUST_zyoPr9f0Rf,"""Amelia""",'MacDonald',52,Female,Canada,"$3,025 ","'48,060'"
CUST_@3KURS3l-A,'Mason','Smith',48,Male,CA,$844 ,"'12,379'"
CUST_hNzlWQy8rD,'Ginevra',"""Romano""",37,Female,IT,"$3,203 ","'37,921'"
CUST_aV8d1dwsy_,"""Emma""",'Russo',44,Female,IT,$940 ,"'11,948'"
CUST_yMQvdbnHOk,"""Robert""",'Smith',62,Male,United States,"$4,634 ","'4,307'"
CUST_GGIHZpEybe,'Joseph',"""Anderson""",45,Male,US,"$3,626 ","'128,583'"
CUST_KqW2xordC4,"""Jonas""","""Schmidt""",48,Male,de,$982 ,"'34,669'"
CUST_JjcmyCE3uh,"""Lina""","""Schmidt""",38,Female,de,"$1,663 ","'58,167'"
CUST_IFRsRiy01D,'Sofía',"""García""",45,Female,PE,"$2,024 ","'13,326'"
CUST_g1JJiJ5@Fw,"""Louis""","""Petit""",52,Male,fr,"$3,633 ","'166,952'"
CUST_whXu4lChep,'Sofia','Ricci',49,Female,IT,"$3,158 ","'150,809'"
CUST_jWJfLsezTK,"""Andrés""",'García',60,Male,CO,"$1,950 ","'51,278'"
CUST_1T-L5guzso,"""María""",'Gonzales',41,Female,PE,$626 ,"'30,554'"
CUST_ZoqIb8U4AR,'Alice',"""Ferrari""",49,Female,it,"$1,653 ","'68,444'"
CUST_bguLGHnXT@,'Joaquín','Soto',55,,Chile,"$2,268 ","'87,019'"
CUST_7IevsV2CYh,"""Alejandro""","""Moreno""",46,Male,es,"$1,100 ","'19,888'"
CUST_80biiBYG7Y,"""Gabriel""","""Martin""",65,Male,France,"$2,860 ","'51,792'"
CUST_d71tqY0irv,'Laura',"""Müller""",44,Female,de,"$2,241 ","'15,840'"
CUST_b4P_LvzSng,"""Ángel""","""Hernández""",43,Male,MX,"$1,858 ","'37,717'"
CUST_xbtG8Oeby-,'Robert',"""Smith""",39,Male,United States,"$3,078 ","'64,817'"
CUST_OmLCAjVosb,"""Inês""","""Sousa""",53,Female,pt,$460 ,"'5,764'"
CUST_90b5JyWFt0,'Miguel','Sánchez',50,Male,Mexico,$749 ,"'31,197'"
CUST_PuceJJz5ET,'Alice','Bernard',64,Female,fr,$163 ,'137'
CUST_55yk2TN@Qa,"""Camila""",'González',36,Female,Mexico,"$1,491 ","'62,910'"
CUST_LSdAJnPd1v,"""Rose""","""Thomas""",54,Female,fr,$806 ,"'30,430'"
CUST_-sUR-Wrvzi,'Lea',"""Weber""",51,Female,DE,"$1,828 ","'79,098'"
CUST_-DoIjx-ECg,"""Ava""","""Taylor""",56,Female,US,$640 ,"'18,430'"
CUST_zv9ZrBPLfy,'Noah',"""Martin""",48,Male,fr,"$1,681 ","'64,320'"
CUST_-OBkDZcoao,"""Santiago""",'Silva',43,Male,Chile,"$4,543 ","'173,499'"
CUST_VQhVn_P8AS,'Alejandro',"""García""",31,Male,mx,$714 ,"'24,726'"
CUST_D4k9651Ao3,"""Diego""",'Pérez',48,Male,Mexico,"$5,589 ","'143,381'"
CUST_uoSjJ1_5Cc,'Amelia',"""Davies""",41,Female,gb,"$2,380 ","'12,765'"
CUST_Tl6guwjdgO,"""Lina""",'Schneider',49,Female,DE,"$1,589 ","'41,735'"
CUST_Jb_-_OfR@4,"""Camila""","""Santos""",37,Female,BR,"$6,617 ","'121,025'"
CUST_CJ49EqivfM,'Sara',"""van Dijk""",40,Female,Netherlands,$746 ,"'22,713'"
CUST_pZKdJCOPle,'Emma',"""Miller""",58,Female,US,"$4,920 ","'51,801'"
CUST_JUi49LildU,'Gustavo',"""Alves""",55,Male,br,"$2,463 ","'84,620'"
CUST_4DqJWimjE2,"""Pablo""","""Martínez""",39,Male,ES,$728 ,"'29,912'"
CUST_EfDNNFZf1T,"""Arthur""","""Durand""",42,Male,FR,$931 ,"'25,893'"
CUST_SF-n@QgSE-,'Camila',"""Silva""",52,Female,br,"$1,541 ","'33,739'"
CUST_0XZ8zIiQoQ,'Emma',"""Davis""",38,Female,US,"$1,480 ","'8,307'"
CUST_S_ySjOgeWX,'Luciana',"""González""",58,Female,Colombia,"$1,684 ","'50,011'"
CUST_MJP8iXanik,"""Miguel""",'Gonzales',56,Male,Peru,$980 ,"'41,644'"
CUST_ZCqVxxLl_Q,"""Nathan""",'Thomas',38,Male,France,"$13,086 ","'89,759'"
CUST_xZLoTpOyIV,'Ángel','Sánchez',53,Male,Mexico,$502 ,"'14,110'"
CUST_96TXc_9MNf,"""Noor""","""Janssen""",49,Female,Netherlands,"$1,041 ","'51,406'"
CUST_e3oRfQBJe1,'John',"""Anderson""",46,Male,us,"$6,624 ","'217,362'"
CUST_7jd8EZsyqP,'Joseph',"""Brown""",57,Male,us,"$3,022 ","'61,687'"
CUST_n_S-G2hQRg,"""Finn""","""de Vries""",56,Male,nl,"$3,116 ","'59,290'"
CUST_@4jvP8YIan,"""Lucas""",'Costa',46,Male,BR,"$3,612 ","'17,140'"
CUST_tD1ZCWoO0h,"""Léa""","""Durand""",41,Female,FR,$903 ,"'4,852'"
CUST_7YGigHT493,"""María""",'Pérez',61,,Mexico,"$2,650 ","'111,740'"
CUST_rsh3PpP1bN,'Eva',"""Bakker""",49,Female,Netherlands,"$2,333 ","'87,981'"
CUST_R1K3QSgG3Q,"""Henry""",'Brown',33,Male,GB,$290 ,"'3,962'"
CUST_KFYPHL78X7,"""Jade""",'Laurent',31,Female,FR,$758 ,"'20,905'"
CUST_MfU_4cGkq7,"""Lukas""",'Becker',43,Male,de,"$1,044 ","'50,164'"
